sci_data_set_name,sci_targname,sci_broad_category,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_galactic_latitude,sci_preview_name,scp_scan_type,sci_hlsp
OESU1S010,SZ103,STAR,242.1260467798,-39.10325052209,0,2022-04-30T03:08:40.970,2022-04-30T03:18:38.970,598.01825,STIS  ,52X2,G230L,2376,16856,ROMAN-DUVAL,2022-04-30T13:37:55,9.385298,OESU1S010,,
OESU2S010,SZ110,STAR,242.2147960681,-39.05506478183,0,2022-05-23T14:40:58.070,2022-05-23T14:44:54.070,236.019875,STIS  ,52X2,G230L,2376,16856,ROMAN-DUVAL,2022-05-23T22:44:18,9.373327,OESU2S010,,
OESU3S010,SZ99,STAR,242.1001024081,-39.09721255896,0,2022-06-03T04:37:33.133,2022-06-03T04:54:20.133,1007.199625,STIS  ,52X2,G230L,2376,16856,ROMAN-DUVAL,2022-06-03T13:35:27,9.403466,OESU3S010,,
OET51S010,SSTC2DJ161243.8-381503,STAR,243.1822253693,-38.25099303157,0,2022-04-28T06:29:57.993,2022-04-28T06:44:59.193,901.399875,STIS  ,52X2,G230L,2376,16855,ROMAN-DUVAL,2022-04-29T05:18:20,9.434891,OET51S010,,
OET52S010,SZ117,STAR,242.4347702539,-39.22520024576,0,2022-05-30T06:59:18.070,2022-05-30T07:05:44.070,386.0175,STIS  ,52X2,G230L,2376,16855,ROMAN-DUVAL,2022-05-30T14:30:41,9.132503,OET52S010,,
OET53S010,SZ97,STAR,242.090777222,-39.07278551259,0,2022-05-12T16:44:46.070,2022-05-12T16:53:31.070,525.018,STIS  ,52X2,G230L,2376,16855,ROMAN-DUVAL,2022-05-13T01:02:54,9.426248,OET53S010,,
OET61S010,SZ100,STAR,242.1072640689,-39.10048466346,0,2022-06-18T04:58:26.157,2022-06-18T05:17:27.157,1141.198625,STIS  ,52X2,G230L,2376,16858,ROMAN-DUVAL,2022-06-18T15:35:22,9.397279,OET61S010,,
OET62S010,SZ104,STAR,242.1283197162,-39.09705255198,0,2022-06-19T03:13:21.133,2022-06-19T03:30:59.133,1058.1995,STIS  ,52X2,G230L,2376,16858,ROMAN-DUVAL,2022-06-20T05:23:37,9.388617,OET62S010,,
OET6AS010,SZ100,STAR,242.1072624637,-39.10048488883,0,2022-07-27T02:28:22.310,2022-07-27T02:47:23.310,1141.19875,STIS  ,52X2,G230L,2376,16858,ROMAN-DUVAL,2022-07-27T09:54:04,9.39728,OET6AS010,,
OETD1S010,RXJ1842.9-3532,STAR,280.7415994983,-35.5453973431,0,2022-06-23T20:16:20.140,2022-06-23T20:30:14.140,834.1995,STIS  ,52X2,G230L,2376,16859,ROMAN-DUVAL,2022-06-24T18:53:30,-13.787642,OETD1S010,,
OETD2S010,RXJ1852.3-3700,STAR,283.0721129956,-37.00349692732,0,2022-07-02T18:34:26.237,2022-07-02T18:48:08.237,822.1975,STIS  ,52X2,G230L,2376,16859,ROMAN-DUVAL,2022-07-03T02:57:07,-16.085872,OETD2S010,,
OEWGL1040,GRW+70D5824,STAR,204.7027056351,70.285283697,0,2022-11-02T08:48:17.540,2022-11-02T08:54:07.540,350,STIS  ,52X2,G230L,2376,16960,HERNANDEZ,2022-11-02T13:37:25,46.310264,OEWGL1040,,
OF1R01010,SAXJ1808.4-3658,STAR,272.1150833333,-36.97869444444,0,2022-09-10T02:05:41.393,2022-09-10T02:43:01.393,2240.198625,STIS  ,52X0.2,G230L,2376,17245,MIRAVAL ZANON,2022-09-10T16:25:53,-8.148358,OF1R01010,,
